,name,address_1,address_2,post_town,postcode,sic_code_1,sic_code_2,lat,long
882827,SALT & PEPPER CAFE LTD,5 BLOOMSBURY STREET,,LONDON,WC1B3QE,56102 - Unlicensed restaurants and cafes,,51.517105,-0.127398
335536,ELSAHM LIMITED,16 BLOOMSBURY STREET,ITALIA CAFE,LONDON,WC1B3QA,56102 - Unlicensed restaurants and cafes,,51.517587,-0.127191
994181,THAI CATERING LIMITED,THE LONDON OFFICE BLOOMSBURY WAY 40,LOWER GROUND FLOOR,LONDON,WC1A2SE,56102 - Unlicensed restaurants and cafes,,51.517491,-0.125148
235711,CMX (UK) LTD,10A COPTIC STREET,,LONDON,WC1A1NH,56102 - Unlicensed restaurants and cafes,,51.517302,-0.126266
371615,FERRETTI LONDON 1 LTD,82 NEW OXFORD STREET,,LONDON,WC1A1HB,56102 - Unlicensed restaurants and cafes,,51.516922,-0.128216
399190,FUSHAN LIMITED,44 NEW OXFORD STREET,,LONDON,WC1A1ES,56102 - Unlicensed restaurants and cafes,,51.517167,-0.126214
991829,TENT LOUNGE LTD,474A HARROW ROAD,,LONDON,W93RU,56102 - Unlicensed restaurants and cafes,,51.524116,-0.20073
781437,PERILICIOUS LTD,563 HARROW ROAD,,LONDON,W93QF,56102 - Unlicensed restaurants and cafes,,51.525373,-0.203564
140512,BEST CRISTAL KEBAB HOUSE LIMITED,407 HARROW ROAD,,LONDON,W93NF,56102 - Unlicensed restaurants and cafes,,51.525153,-0.203861
787680,PI UNITED LTD,407 HARROW ROAD,,LONDON,W93NF,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.525153,-0.203861
935150,SOOR CUISINE LIMITED,361 HARROW ROAD,,LONDON,W93NA,56102 - Unlicensed restaurants and cafes,,51.524606,-0.20283
284261,DEEIGEL LTD,"FLAT 3,",253 SHIRLAND ROAD,LONDON,W93JW,56102 - Unlicensed restaurants and cafes,,51.528399,-0.199725
712008,NATURFRESH LIMITED,211 SHIRLAND ROAD,,LONDON,W93JP,56102 - Unlicensed restaurants and cafes,,51.52801,-0.197881
1085197,W9 GRILL HOUSE LTD,71 FERNHEAD ROAD,,LONDON,W93EY,56102 - Unlicensed restaurants and cafes,,51.52815,-0.201134
597655,LES DOUCEURS DE LA TENTATION LIMITED,8 FERNHEAD ROAD,MAIDA VALE,LONDON,W93ET,56102 - Unlicensed restaurants and cafes,,51.524752,-0.201758
59433,AL WAHHAB LIMITED,350 KILBURN LANE,,LONDON,W93EF,56102 - Unlicensed restaurants and cafes,,51.53277,-0.205089
188149,CAFE NOIR LTD,314 KILBURN LANE,,LONDON,W93EF,56102 - Unlicensed restaurants and cafes,,51.53277,-0.205089
850422,RESTRICTED COFFEE LIMITED,74 ASHMORE ROAD,,LONDON,W93DG,56102 - Unlicensed restaurants and cafes,,51.527084,-0.203107
131587,BEAN & CRAFT LTD,203 PORTNALL ROAD,,LONDON,W93BL,56102 - Unlicensed restaurants and cafes,,51.531868,-0.204332
610388,LLH5 LTD,203 PORTNALL ROAD,,LONDON,W93BL,56102 - Unlicensed restaurants and cafes,,51.531868,-0.204332
592349,LE DIAMANT LTD,386 HARROW ROAD,,LONDON,W92HU,56102 - Unlicensed restaurants and cafes,,51.523446,-0.196375
866019,ROSA CAFE LTD,12 SUTHERLAND AVENUE,,LONDON,W92HQ,56102 - Unlicensed restaurants and cafes,,51.523522,-0.193719
59273,AL MUKHTAR RESTAURANT LTD,334 HARROW ROAD,,LONDON,W92HP,56102 - Unlicensed restaurants and cafes,,51.522689,-0.193756
65194,ALKHALIL BAKERY & RESTAURANT LTD,334 HARROW ROAD,,LONDON,W92HP,56102 - Unlicensed restaurants and cafes,,51.522689,-0.193756
594022,LEBANESE BAKERY LIMITED,334 HARROW ROAD,,LONDON,W92HP,56102 - Unlicensed restaurants and cafes,,51.522689,-0.193756
1085414,WADI & SONS LIMITED,326 HARROW ROAD,,LONDON,W92HP,56102 - Unlicensed restaurants and cafes,,51.522689,-0.193756
188152,CAFE NOUR LIMITED,1 SUTHERLAND AVENUE,LONDON,,W92HE,56102 - Unlicensed restaurants and cafes,,51.523288,-0.193109
728690,NOAMAN'S LIMITED,193 SHIRLAND ROAD,,LONDON,W92EU,56102 - Unlicensed restaurants and cafes,,51.527512,-0.195868
1022056,TIA RYAN LIMITED,144 SHIRLAND ROAD,,LONDON,W92BT,56102 - Unlicensed restaurants and cafes,,51.527086,-0.195654
1085178,W6 FOODS LIMITED,243 ELGIN AVE,,LONDON,W91NJ,56102 - Unlicensed restaurants and cafes,,51.530253,-0.18584
212949,CHAPEAU FETTER LIMITED,25 LEITH MANSIONS,GRANTULLY ROAD,LONDON,W91LQ,56102 - Unlicensed restaurants and cafes,,51.529211,-0.189428
1088762,WATCH HOUSE COFFEE HOLDINGS LIMITED,25 LEITH MANSIONS,GRANTULLY ROAD,LONDON,W91LQ,56102 - Unlicensed restaurants and cafes,,51.529211,-0.189428
923930,SLARA LIMITED,81 CASTELLAIN ROAD,,LONDON,W91EU,56102 - Unlicensed restaurants and cafes,,51.527386,-0.19064
1027777,TOAST CAFE LIMITED,3 LANARK PLACE,,LONDON,W91BT,56102 - Unlicensed restaurants and cafes,,51.52546,-0.178881
1073713,VI HEALTHY LIVING LTD,53 HILLGATE PLACE,,LONDON,W87SS,56102 - Unlicensed restaurants and cafes,,51.507541,-0.198271
544702,JOVEL LONDON LTD,165 KENSINGTON HIGH STREET,,LONDON,W86SH,56102 - Unlicensed restaurants and cafes,,51.499931,-0.195228
315886,E & R UK LIMITED,56 EARLS COURT ROAD,LONDON,,W86EG,56102 - Unlicensed restaurants and cafes,,51.496085,-0.197138
188335,CAFFE TERRA (UK) LTD,213 KENSINGTON HIGH STREET,,LONDON,W86BD,56102 - Unlicensed restaurants and cafes,,51.499423,-0.19666
704375,MY WAY TRADING LTD,OFFICE 4,219 KENSINGTON HIGH STREET,LONDON,W86BD,56102 - Unlicensed restaurants and cafes,56210 - Event catering activities,51.499423,-0.19666
840615,REBECCA’S RESTAURANT LIMITED,OFFICE 4,219 KENSINGTON HIGH STREET,KENSINGTON,W86BD,56102 - Unlicensed restaurants and cafes,,51.499423,-0.19666
542844,JOJO CAFFE LIMITED,29 KENSINGTON HIGH STREET,,LONDON,W85NP,56102 - Unlicensed restaurants and cafes,,51.502045,-0.188286
362905,FABRIQUE LTD,ST. JAMES HOUSE,13 KENSINGTON SQUARE,LONDON,W85HD,56102 - Unlicensed restaurants and cafes,56290 - Other food services,51.500289,-0.189264
593200,LEAFLIFE LTD,ST JAMES HOUSE,13 KENSINGTON SQUARE,LONDON,W85HD,56102 - Unlicensed restaurants and cafes,,51.500289,-0.189264
652963,MASRIA FOOD COMPANY LTD,KENSINGTON PAVILION,96 KENSINGTON HIGH STREET,LONDON,W84SG,56102 - Unlicensed restaurants and cafes,,51.501714,-0.192339
434989,GRANO E CAFE LTD,217 UXBRIDGE ROAD,,LONDON,W73TH,56102 - Unlicensed restaurants and cafes,,51.508671,-0.339988
189120,CALDO LTD,143 UXBRIDGE ROAD,,LONDON,W73ST,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.508924,-0.336304
1022318,TICAM LIMITED,6 BRODWAY,,HANWELL,W73SS,56102 - Unlicensed restaurants and cafes,,51.509142,-0.337802
244598,CONCRETE CATERERS LTD,122 UXBRIDGE ROAD,,LONDON,W73SL,56102 - Unlicensed restaurants and cafes,,51.508594,-0.338471
797821,POLISH PARADISE RESTAURANT LTD,192 GREENFORD AVENUE,,LONDON,W73QT,56102 - Unlicensed restaurants and cafes,,51.517693,-0.338327
253029,COSY LOUNGE GARDEN LTD,2 UXBRIDGE ROAD,,LONDON,W73PP,56102 - Unlicensed restaurants and cafes,,51.508972,-0.331497
253030,COSY LOUNGE LTD,2-4 UXBRIDGE ROAD,,LONDON,W73PP,56102 - Unlicensed restaurants and cafes,,51.508972,-0.331497
736749,NUMBER SIX COFFEE LIMITED,BOUNDARY HOUSE,BOSTON ROAD,HANWELL,W72QE,56102 - Unlicensed restaurants and cafes,,51.49618,-0.324796
481179,HORSESHOE CAFE LTD,68 BOSTON ROAD,,LONDON,W72ET,56102 - Unlicensed restaurants and cafes,,51.505633,-0.336943
644240,MANOR CAFE MAZAR UK LIMITED,"11 BOSTON PARADE, BOSTON ROAD",,LONDON,W72DG,56102 - Unlicensed restaurants and cafes,,51.496903,-0.325699
695252,MOUSELLI LIMITED,91 GREENFORD AVENUE,HANWELL,LONDON,W71HA,56102 - Unlicensed restaurants and cafes,,51.516097,-0.337419
722838,NGON HAMMERSMITH LIMITED,UNIT 30A BROADWAY SHOPPING CENTRE,HAMMERSMITH BROADWAY,LONDON,W69YD,56102 - Unlicensed restaurants and cafes,,51.492304,-0.224556
857995,RIVERHOUSE CAFE LTD,3 SOUTH BLACK LION LANE,,LONDON,W69TJ,56102 - Unlicensed restaurants and cafes,,51.490387,-0.242348
922064,SKITTLE ALLEY LONDON LIMITED,THE SKITTLE ALLEY THE BLACK LION,SOUTH BLACK LION LANE,HAMMERSMITH,W69TJ,56102 - Unlicensed restaurants and cafes,,51.490387,-0.242348
8473,2014 COFFEE HOUSE LTD,34 FULHAM PALACE ROAD,,LONDON,W69PH,56102 - Unlicensed restaurants and cafes,,51.490403,-0.223751
355351,EVERGREEN FULHAM LTD,58 FULHAM PALACE ROAD,HAMMERSMITH,LONDON,W69PH,56102 - Unlicensed restaurants and cafes,,51.490403,-0.223751
821581,Q GRILLS LIMITED,30 FULHAM PALACE ROAD,,LONDON,W69PH,56102 - Unlicensed restaurants and cafes,,51.490403,-0.223751
59848,ALAKCA LIMITED,167 KING STREET,,LONDON,W69JT,56102 - Unlicensed restaurants and cafes,,51.492535,-0.23332
638786,MAHDI LONDON LIMITED,215-217 KING STREET,,LONDON,W69JT,56102 - Unlicensed restaurants and cafes,,51.492535,-0.23332
640843,MAKI (THE BOWER) LIMITED,11 BEAVOR LANE,,LONDON,W69AR,56102 - Unlicensed restaurants and cafes,,51.492471,-0.239148
640922,MAKISAN LIMITED,11 BEAVOR LANE,,LONDON,W69AR,56102 - Unlicensed restaurants and cafes,,51.492471,-0.239148
854893,RICKSHAW WALA LIMITED,10 GREYHOUND ROAD,,LONDON,W68NX,56102 - Unlicensed restaurants and cafes,,51.484991,-0.218393
932925,SOLIC LIMITED,20 GREYHOUND ROAD,,LONDON,W68NX,56102 - Unlicensed restaurants and cafes,,51.484991,-0.218393
187969,CAFE BARCA LIMITED,115 FULHAM PALACE ROAD,HAMMERSMITH,LONDON,W68JA,56102 - Unlicensed restaurants and cafes,,51.488551,-0.222518
875772,S M T FULHAM LTD,125 FULHAM PALACE ROAD,HAMMERSMITH,LONDON,W68JA,56102 - Unlicensed restaurants and cafes,,51.488551,-0.222518
1076245,VILLAGE RESTAURANT LONDON LTD,95 FULHAM PALACE ROAD,,LONDON,W68JA,56102 - Unlicensed restaurants and cafes,,51.488551,-0.222518
941979,SPICE GRILLS W6 LIMITED,4 SHEPHERDS BUSH ROAD,,LONDON,W67PJ,56102 - Unlicensed restaurants and cafes,,51.502006,-0.222753
965055,SUE'S KITCHEN LTD,8 BASEMENT OFFICES,SHEPHERDS BUSH ROAD,LONDON,W67PJ,56102 - Unlicensed restaurants and cafes,,51.502006,-0.222753
44532,ADAMS CAFE BROOK GREEN LIMITED,111 SHEPHERDS BUSH ROAD,,LONDON,W67LP,56102 - Unlicensed restaurants and cafes,,51.497692,-0.222316
44533,ADAMS CAFE LIMITED,111 SHEPHERDS BUSH ROAD,,HAMMERSMITH,W67LP,56102 - Unlicensed restaurants and cafes,,51.497692,-0.222316
675499,MIDPOINT CAFE LIMITED,156 HAMMERSMITH ROAD,,LONDON,W67JP,56102 - Unlicensed restaurants and cafes,,51.493445,-0.217972
759575,OVER UNDER COFFEE LIMITED,FLAT 4,66 HAMMERSMITH GROVE,LONDON,W67HA,56102 - Unlicensed restaurants and cafes,,51.495605,-0.226335
759576,OVER UNDER COFFEE SOHO LIMITED,FLAT 4,66 HAMMERSMITH GROVE,LONDON,W67HA,56102 - Unlicensed restaurants and cafes,,51.495605,-0.226335
759577,OVER UNDER COFFEE WHITE CITY LIMITED,FLAT 4,66 HAMMERSMITH GROVE,LONDON,W67HA,56102 - Unlicensed restaurants and cafes,,51.495605,-0.226335
961241,STREET EATS LTD,12B BROOK HOUSE SHEPHERDS BUSH ROAD,HAMMERSMITH BROADWAY,LONDON,W67AL,56102 - Unlicensed restaurants and cafes,,51.49345,-0.223647
1073371,VEYSELDA LIMITED,340 A KING STREET,,LONDON,W60RR,56102 - Unlicensed restaurants and cafes,,51.49367,-0.242343
1101798,WILD BUNCH JUICERY LTD,RAVENSCOURT HOUSE,322A KING STREET,LONDON,W60RR,56102 - Unlicensed restaurants and cafes,,51.49367,-0.242343
258297,CREDIT MUNCH CATERING LTD,160 KING STREET,,LONDON,W60QU,56102 - Unlicensed restaurants and cafes,,51.492917,-0.233032
75894,AMORET COFFEE LTD,11 BEADON ROAD,,LONDON,W60EA,56102 - Unlicensed restaurants and cafes,,51.4933,-0.225546
582436,LA PETITE BRETAGNE HAMMERSMITH LIMITED,5-7 BEADON ROAD,,LONDON,W60EA,56102 - Unlicensed restaurants and cafes,,51.4933,-0.225546
1076192,VILLAGE FINE FOOD LTD,22 ALDENSLEY ROAD,,HAMMERSMITH,W60DH,56102 - Unlicensed restaurants and cafes,,51.496857,-0.230733
1128354,ZINOVIA LTD,73 ST. MARYS ROAD,,LONDON,W55RG,56102 - Unlicensed restaurants and cafes,,51.505465,-0.304535
913692,SIIRGISTA LTD,70 THE MALL,EALING BROADWAY,LONDON,W55LS,56102 - Unlicensed restaurants and cafes,68100 - Buying and selling of own real estate,51.513832,-0.301703
1054067,UK PROSPER FOOD LTD,70 THE MALL,EALING BROADWAY,LONDON,W55LS,56102 - Unlicensed restaurants and cafes,,51.513832,-0.301703
922569,SKY DISH LTD,UNIT 52F EALING BROADWAY CENTRE,THE BROADWAY,LONDON,W55JY,56102 - Unlicensed restaurants and cafes,,51.512522,-0.303164
1009166,THE MOON AND MAYBE LTD,56 ST. MARYS ROAD,,LONDON,W55EX,56102 - Unlicensed restaurants and cafes,,51.504818,-0.306338
757143,OSCARS CAFE & CATERING LIMITED,34 ST. MARYS ROAD,,LONDON,W55EU,56102 - Unlicensed restaurants and cafes,,51.506117,-0.305462
767971,PAPERBACK INK LTD,18 ST. MARYS ROAD,,LONDON,W55ES,56102 - Unlicensed restaurants and cafes,,51.507456,-0.305441
1025397,TIRAMISU CAFE LIMITED,12 ST. MARYS ROAD,,LONDON,W55ES,56102 - Unlicensed restaurants and cafes,,51.507456,-0.305441
999942,THE CORNER STATION CAFE LIMITED,26 THE GREEN,,LONDON,W55DA,56102 - Unlicensed restaurants and cafes,,51.511014,-0.30518
318587,EALING GOURMET EATERY LTD,49 NEW BROADWAY,,LONDON,W55AH,56102 - Unlicensed restaurants and cafes,,51.512575,-0.306822
690509,MOO'S SOCIAL COFFEE LOUNGE LIMITED,12 JULIEN ROAD,,LONDON,W54XA,56102 - Unlicensed restaurants and cafes,,51.49825,-0.311754
688275,MON35 LIMITED,276 NORTHFIELD AVENUE,EALING,LONDON,W54UB,56102 - Unlicensed restaurants and cafes,,51.498101,-0.313914
531047,JASSMIN LTD,1 HEREFORD ROAD,,LONDON,W54SE,56102 - Unlicensed restaurants and cafes,,51.499146,-0.310302
881890,SALAD ONLY LIMITED,189 SOUTH EALING ROAD,,LONDON,W54RH,56102 - Unlicensed restaurants and cafes,,51.49742,-0.305367
620832,LOOP CAFFEE LTD,"5 THE PAVEMENT, POPES LANE",,LONDON,W54NG,56102 - Unlicensed restaurants and cafes,,51.499326,-0.300275
147764,BIRDIE'S KITCHEN LIMITED,145 POPES LANE,POPES LANE,LONDON,W54ND,56102 - Unlicensed restaurants and cafes,56210 - Event catering activities,51.500117,-0.297847
1095170,WEST 5 KITCHEN LTD,13 ASHBOURNE PARADE,,LONDON,W53QS,56102 - Unlicensed restaurants and cafes,,51.528933,-0.292029
386841,FOR ESPRESSO LTD,38 GRANGE PARK,GRANGE PARK,LONDON,W53PP,56102 - Unlicensed restaurants and cafes,,51.508979,-0.296969
62231,ALEPPO HOUSE LIMITED,20B QUEENS PARADE,HANGER LANE,LONDON,W53HU,56102 - Unlicensed restaurants and cafes,,51.516855,-0.290709
728453,NO. 11 COFFEE & CO LTD,44 BOILEAU ROAD,,LONDON,W53AH,56102 - Unlicensed restaurants and cafes,,51.518422,-0.288992
270158,D&M ROZEWICZ LTD,50 MOUNT PARK ROAD,,LONDON,W52RU,56102 - Unlicensed restaurants and cafes,,51.521658,-0.305015
43284,ACTON NIGHTS LIMITED,42 MADELEY ROAD,,LONDON,W52LH,56102 - Unlicensed restaurants and cafes,,51.515732,-0.300032
954897,STEIRERWEINE LTD,CRAVEN HOUSE 40-44 UXBRIDGE ROAD,EALING,LONDON,W52BS,56102 - Unlicensed restaurants and cafes,70100 - Activities of head offices,51.512671,-0.312238
372827,FIDEX (UK) LIMITED,6 ROYAL PARADE,HANGER LANE,EALING,W51ET,56102 - Unlicensed restaurants and cafes,,51.529499,-0.293205
765807,PALM EXPRESS LIMITED,11 ROYAL PARADE,,LONDON,W51ET,56102 - Unlicensed restaurants and cafes,,51.529499,-0.293205
409140,GCH SERVICES LIMITED,49 CLEVELEY CRESCENT,,LONDON,W51DZ,56102 - Unlicensed restaurants and cafes,,51.533902,-0.292954
865332,ROOF CATERING LIMITED,69 HANGER LANE,,LONDON,W51DP,56102 - Unlicensed restaurants and cafes,,51.533539,-0.295808
595920,LEILA RESTAURANT LIMITED,43 GARRICK CLOSE,,LONDON,W51AS,56102 - Unlicensed restaurants and cafes,,51.527509,-0.293005
952367,STARBUCKS CARD EUROPE LIMITED,BUILDING 4 CHISWICK PARK,566 CHISWICK HIGH ROAD,LONDON,W45YE,56102 - Unlicensed restaurants and cafes,,51.495281,-0.276432
952368,STARBUCKS COFFEE COMPANY (UK) LIMITED,BUILDING 4,CHISWICK PARK CHISWICK HIGH ROAD,LONDON,W45YE,56102 - Unlicensed restaurants and cafes,,51.495281,-0.276432
636721,MADHU SUBS LTD,"OFFICE GOLD, BUILDING 3","CHISWICK PARK, 566 CHISWICK HIGH ROAD",LONDON,W45YA,56102 - Unlicensed restaurants and cafes,,51.494663,-0.276038
824614,QUARTERDAY LTD,"UNIT 136, THE LIGHT BOX 111 POWER ROAD",CHISWICK,LONDON,W45PY,56102 - Unlicensed restaurants and cafes,,51.493732,-0.279977
964878,SUCUK LIMITED,181 ACTON LANE,CHISWICK,LONDON,W45DA,56102 - Unlicensed restaurants and cafes,56290 - Other food services,51.499871,-0.264532
188406,CAFÉ VEGAN LTD.,277-279 CHISWICK HIGH ROAD,,LONDON,W44PU,56102 - Unlicensed restaurants and cafes,,51.492224,-0.261869
612755,LOGHMEH LIMITED,277-279 CHISWICK HIGH ROAD,,LONDON,W44PU,56102 - Unlicensed restaurants and cafes,,51.492224,-0.261869
727114,NIYA LTD,277-279 CHISWICK HIGH ROAD,CHISWICK,LONDON,W44PU,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.492224,-0.261869
728280,NO FILTER COFFEE LTD,277-279 CHISWICK HIGH ROAD,,LONDON,W44PU,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.492224,-0.261869
1125298,ZAYANE LIMITED,SUITE 66 BARLEYMOW CENTRE,10 BARLEYMOW PASSAGE,LONDON,W44PH,56102 - Unlicensed restaurants and cafes,,51.491845,-0.261768
248325,CONTRAST RESTAURANT LIMITED,301-303 CHISWICK HIGH ROAD,,LONDON,W44HH,56102 - Unlicensed restaurants and cafes,,51.492607,-0.267703
386255,FOOD FIGHT LIMITED,391 CHISWICK HIGH ROAD,,LONDON,W44AR,56102 - Unlicensed restaurants and cafes,,51.492082,-0.276596
188067,CAFE GROVE LIMITED,7 GROVE PARK ROAD,,LONDON,W43RS,56102 - Unlicensed restaurants and cafes,,51.48186,-0.270026
188068,CAFE GROVE PARK LTD,7 GROVE PARK ROAD,,LONDON,W43RS,56102 - Unlicensed restaurants and cafes,,51.48186,-0.270026
204752,CD&P CREATIVE LTD,20 GROVE PARK TERRACE,,LONDON,W43QG,56102 - Unlicensed restaurants and cafes,,51.483338,-0.274521
642479,MAN FOOD LONDON LIMITED,12 MEADE CLOSE,,LONDON,W43NT,56102 - Unlicensed restaurants and cafes,,51.487499,-0.282315
744559,OK BRIDAL LIMITED,28 DEVONSHIRE ROAD,CHISWICK,LONDON,W42HD,56102 - Unlicensed restaurants and cafes,,51.491836,-0.255704
248883,COOKRITE RESTAURANT LIMITED,95 CHISWICK,CHISWICK HIGH ROAD,LONDON,W42EF,56102 - Unlicensed restaurants and cafes,,51.492701,-0.252199
1038762,TRE ROTE CAMDEN LIMITED,89 CHISWICK HIGH ROAD,,LONDON,W42EF,56102 - Unlicensed restaurants and cafes,,51.492701,-0.252199
583913,LAGONA LTD,117 CHISWICK HIGH ROAD,,LONDON,W42ED,56102 - Unlicensed restaurants and cafes,56210 - Event catering activities,51.492656,-0.253345
722837,NGON EALING LIMITED,195 CHISWICK HIGH ROAD,,LONDON,W42DR,56102 - Unlicensed restaurants and cafes,,51.49229,-0.257199
722839,NGON LONDON LIMITED,195 CHISWICK HIGH ROAD,,LONDON,W42DR,56102 - Unlicensed restaurants and cafes,,51.49229,-0.257199
891382,SCANDAL WATER LTD,4 CARLTON GARDENS,,EALING,W42AN,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.487339,-0.253225
63784,ALFS LONDON LIMITED,114 CHISWICK HIGH ROAD,,LONDON,W41PU,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.493018,-0.252936
1041489,TRINITY'S CAFE LIMITED,6 BEDFORD PARK CORNER,,LONDON,W41LS,56102 - Unlicensed restaurants and cafes,,51.495486,-0.255046
385533,FOGADANI LTD,4 BEDFORD CORNER,SOUTH PARADE,LONDON,W41LD,56102 - Unlicensed restaurants and cafes,,51.496401,-0.256011
313911,DURAVITA LIMITED,9 ACTON HILL MEWS,UXBRIDGE ROAD,ACTON,W39QN,56102 - Unlicensed restaurants and cafes,,51.508828,-0.277282
982894,TARA THAI (ACTON) LTD,1 ACTON HILL MEWS,310-328 UXBRIDGE ROAD,ACTON,W39QN,56102 - Unlicensed restaurants and cafes,,51.508828,-0.277282
590765,LAYALI ACTON LIMITED,86 STEYNE ROAD,,LONDON,W39NU,56102 - Unlicensed restaurants and cafes,,51.509149,-0.272897
933979,SOMACT LTD,11 HORN LANE,,LONDON,W39NJ,56102 - Unlicensed restaurants and cafes,,51.508547,-0.271615
480877,HORMOZI & CO LTD,44 CHATSWORTH GARDENS,,LONDON,W39LW,56102 - Unlicensed restaurants and cafes,,51.50988,-0.276732
132872,BEAUTY UNCONDITIONAL LTD,5A GLOUCESTER ROAD,ACTON,LONDON,W38PD,56102 - Unlicensed restaurants and cafes,96020 - Hairdressing and other beauty treatment,51.505824,-0.265156
1100368,WHITESTONE & PARTNERS LIMITED,5 THE BROADWAY,"GUNNERSBURY LANE, ACTON",LONDON,W38HR,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.50235,-0.281345
557823,KAVARNA LTD,52 BRONTE COURT,GUNNERSBURY LANE,LONDON,W38HF,56102 - Unlicensed restaurants and cafes,,51.504187,-0.280362
188121,CAFE MENTA LTD,5 ROMAN CLOSE,,LONDON,W38HE,56102 - Unlicensed restaurants and cafes,,51.503074,-0.27379
651993,MARY COFFEE LIMITED,14 RICHARD COURT,STANLEY ROAD,LONDON,W38FT,56102 - Unlicensed restaurants and cafes,,51.501316,-0.272257
481337,HOSANNA LONDON LTD,"7 WARTON COURT ,ALL SAINTS ROAD",ALL SAINTS ROAD,LONDON,W38FR,56102 - Unlicensed restaurants and cafes,,51.500915,-0.270644
964476,SUBS UK LIMITED,7 GREENOCK ROAD,LONDON,,W38DU,56102 - Unlicensed restaurants and cafes,,51.498593,-0.272374
1117827,YASMINAH LOUNGE LTD,18 WESTERN AVENUE,,LONDON,W37TZ,56102 - Unlicensed restaurants and cafes,,51.514159,-0.251162
620659,LOOCKA LIMITED,148 WESTERN AVENUE,,LONDON,W37TT,56102 - Unlicensed restaurants and cafes,,51.515442,-0.257007
43309,ACTONLOUNGE LTD,FLAT 2,12 THE VALE,ACTON,W37SB,56102 - Unlicensed restaurants and cafes,,51.50694,-0.245766
856563,RIO'S PIRI PIRI (CROYDON) LIMITED,183 - 189,THE VALE,LONDON,W37RW,56102 - Unlicensed restaurants and cafes,,51.506406,-0.257107
856566,RIO'S PIRI PIRI WATFORD LIMITED,183-189 THE VALE,,LONDON,W37RW,56102 - Unlicensed restaurants and cafes,,51.506406,-0.257107
982817,TAQWA TRADING LTD,183-189 THE VALE,,LONDON,W37RW,56102 - Unlicensed restaurants and cafes,,51.506406,-0.257107
664516,MEDITERRANEAN & ASIAN CUISINE LTD.,141 THE VALE,,LONDON,W37RQ,56102 - Unlicensed restaurants and cafes,,51.506433,-0.254023
591042,LAZIZ FOODS LIMITED,155 THE VALE,,LONDON,W37RH,56102 - Unlicensed restaurants and cafes,,51.506432,-0.255219
211049,CHAABAN & CO LTD,163 THE VALE,ACTON,LONDON,W37RD,56102 - Unlicensed restaurants and cafes,,51.506389,-0.256517
43285,ACTON PALAC LTD,203-205 THE VALE,THE VALE,LONDON,W37QS,56102 - Unlicensed restaurants and cafes,,51.506182,-0.259537
274042,DANA UK RESTAURANT LTD,"OFFICE 1 & 2 ,",203 THE VALE,LONDON,W37QS,56102 - Unlicensed restaurants and cafes,,51.506182,-0.259537
398693,FUNKYWOOD LTD,203-205 THE VALE,DOOR 6,LONDON,W37QS,56102 - Unlicensed restaurants and cafes,,51.506182,-0.259537
529955,JANNA LTD,OFFICE 1  203 205 THE VALE,,LONDON,W37QS,56102 - Unlicensed restaurants and cafes,,51.506182,-0.259537
559965,KEEP GOING LTD,OFFICE 1 & 2,203 THE VALE,LONDON,W37QS,56102 - Unlicensed restaurants and cafes,,51.506182,-0.259537
589137,LATITUDE1 LTD,203-205 THE VALE,DOOR 6,LONDON,W37QS,56102 - Unlicensed restaurants and cafes,,51.506182,-0.259537
630978,M F SERVICES & TRADING LTD,OFFICE 1 & 2 THE VALE,203 THE VALE,LONDON,W37QS,56102 - Unlicensed restaurants and cafes,,51.506182,-0.259537
